Asset Tag,Asset Type,Asset Type Description,Site,Location,Serial No,Manufacturer,Model,Category,Category,Category,Category,Category,Category,Category,Category,Grade,Grade,Grade,Grade,Physics,Chemistry,Biology,Science,Math
2945,Hand-Grip Heart Rate Monitor,An attachment for use with the Vernier LabQuest to measure a person's heart rate by registering the small electrical signals carried across a person's skin each time the heat contracts.,Stephens Hall,STPH 120,,Vernier Software & Technology,HGH-BTA,,,,,,,,,,,,,,,,,
2946,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2947,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2948,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2949,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2950,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2951,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2952,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2953,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2954,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2955,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2956,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2957,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2958,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2959,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2960,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2961,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2962,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2963,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2964,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2965,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2966,Vernier Lab Quest,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2967,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2968,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2969,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2970,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2971,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2972,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2973,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2974,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2975,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2976,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2977,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2978,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2979,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2980,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2981,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2982,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2983,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2984,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2985,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2986,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2987,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2988,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2989,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2990,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2991,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2992,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2993,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2994,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2995,"Temperature Probe, Stainless S","A rugged, general purpose, stainless steel temperature sensor for use with Vernier LabQuest.",Stephens Hall,STPH 120,,Vernier Software & Technology,TMP-BTA,,,,,,,,,,,,,,,,,
2996,GO! Temp Teacher Pack,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2997,GO! Temp Teacher Pack,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2998,GO! Temp Teacher Pack,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
2999,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3000,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3001,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3002,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3003,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3004,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3005,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3006,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3007,Magnetic Field Sensor,A probe that is used with Vernier LabQuest that measures a vector component of the magnetic field near the sensor tip.,Stephens Hall,STPH 120,,Vernier Software & Technology,MG-BTA,,,,,,,,,,,,,,,,,
3008,Vernier Motion Detector,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3009,Vernier Motion Detector,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3010,Vernier Motion Detector,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3011,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3012,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3013,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3014,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3015,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3016,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3017,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3018,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3019,pH Sensor,Probe for use with the Vrenier LabQuest to take a pH reading.,Stephens Hall,STPH 120,,Vernier Software & Technology,PH-BTA,,,,,,,,,,,,,,,,,
3020,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3021,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3022,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3023,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3024,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3025,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3026,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3027,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3028,Dual-Range Force Sensor,An attachment to be used with the Vernier LabQuest to measure pushing and pulling forces.,Stephens Hall,STPH 120,,Vernier Software & Technology,DFS-BTA,,,,,,,,,,,,,,,,,
3029,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3030,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3031,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3032,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3033,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3034,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3035,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3036,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3037,Light Sensor,An attachment for use with the Vernier LabQuest to measure light intensity in a variety of situations.,Stephens Hall,STPH 120,,Vernier Software & Technology,LS-BTA,,,,,,,,,,,,,,,,,
3038,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3039,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3040,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3041,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3042,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3043,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3044,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3045,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3046,Conductivity Probe,A probe for use with the Vernier LabQuest to measure either solution conductivity or total ion concentration of aqueous samples.,Stephens Hall,STPH 120,,Vernier Software & Technology,CON-BTA,,,,,,,,,,,,,,,,,
3047,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3048,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3049,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3050,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3051,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3052,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3053,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3054,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3055,Gas Pressure Sensor,An attachment for use with the Vernier LabQuest to monitor pressure changes.,Stephens Hall,STPH 120,,Vernier Software & Technology,GPS-BTA,,,,,,,,,,,,,,,,,
3056,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3057,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3058,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3059,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3060,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3061,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3062,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3063,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3064,Voltage Probe,A probe to be used with Vernier LabPro to measure direct voltage.,Stephens Hall,STPH 120,,Vernier Software & Technology,VP-BTA,,,,,,,,,,,,,,,,,
3096,Vernier Lab Books Hum. Phys.,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3097,Vernier Lab Books Hum. Phys.,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3098,Vernier Lab Books Hum. Phys.,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
3099,Vernier Lab Books Hum. Phys.,,Stephens Hall,STPH 120,,Vernier Software & Technology,,,,,,,,,,,,,,,,,,
